ch1_delta_power,ch1_theta_power,ch1_alpha_power,ch1_beta_power,ch1_gamma_power,ch2_delta_power,ch2_theta_power,ch2_alpha_power,ch2_beta_power,ch2_gamma_power,ch3_delta_power,ch3_theta_power,ch3_alpha_power,ch3_beta_power,ch3_gamma_power,ch4_delta_power,ch4_theta_power,ch4_alpha_power,ch4_beta_power,ch4_gamma_power,ch5_delta_power,ch5_theta_power,ch5_alpha_power,ch5_beta_power,ch5_gamma_power,ch6_delta_power,ch6_theta_power,ch6_alpha_power,ch6_beta_power,ch6_gamma_power,Online_id,Dream_emotion,Video_type
-10.957836246161207,-11.299788328077266,-11.872475084687212,-12.500812279710198,-13.149208056209057,-10.915432495120967,-11.26141066089672,-11.867962713150165,-12.487105103604199,-13.219339659214167,-11.223285406609046,-11.601889307532081,-12.038640503762862,-12.52477219577952,-13.022337870620103,-11.257439431042396,-11.641133903020068,-12.085791859171561,-12.577527508694294,-13.072918785156702,-11.423479509468054,-11.823444194849342,-12.186206955534121,-12.696395432551062,-13.154746339690897,-11.41441910252823,-11.774538102938756,-12.166455461149885,-12.673440978636753,-13.181886582127794,S0051,calm,
-10.957836246161207,-11.299788328077266,-11.872475084687212,-12.500812279710198,-13.149208056209057,-10.915432495120967,-11.26141066089672,-11.867962713150165,-12.487105103604199,-13.219339659214167,-11.223285406609046,-11.601889307532081,-12.038640503762862,-12.52477219577952,-13.022337870620103,-11.257439431042396,-11.641133903020068,-12.085791859171561,-12.577527508694294,-13.072918785156702,-11.423479509468054,-11.823444194849342,-12.186206955534121,-12.696395432551062,-13.154746339690897,-11.41441910252823,-11.774538102938756,-12.166455461149885,-12.673440978636753,-13.181886582127794,S0051,relatively happy,
-10.957836246161207,-11.299788328077266,-11.872475084687212,-12.500812279710198,-13.149208056209057,-10.915432495120967,-11.26141066089672,-11.867962713150165,-12.487105103604199,-13.219339659214167,-11.223285406609046,-11.601889307532081,-12.038640503762862,-12.52477219577952,-13.022337870620103,-11.257439431042396,-11.641133903020068,-12.085791859171561,-12.577527508694294,-13.072918785156702,-11.423479509468054,-11.823444194849342,-12.186206955534121,-12.696395432551062,-13.154746339690897,-11.41441910252823,-11.774538102938756,-12.166455461149885,-12.673440978636753,-13.181886582127794,S0051,calm,
-10.957836246161207,-11.299788328077266,-11.872475084687212,-12.500812279710198,-13.149208056209057,-10.915432495120967,-11.26141066089672,-11.867962713150165,-12.487105103604199,-13.219339659214167,-11.223285406609046,-11.601889307532081,-12.038640503762862,-12.52477219577952,-13.022337870620103,-11.257439431042396,-11.641133903020068,-12.085791859171561,-12.577527508694294,-13.072918785156702,-11.423479509468054,-11.823444194849342,-12.186206955534121,-12.696395432551062,-13.154746339690897,-11.41441910252823,-11.774538102938756,-12.166455461149885,-12.673440978636753,-13.181886582127794,S0051,relatively happy,
-10.603303250007631,-11.070866305328266,-11.832127982113935,-12.313224721040168,-13.190323258578255,-10.616118734272996,-11.077927053956985,-11.858569479574486,-12.25869043159629,-13.222885469143147,-11.12536284940619,-11.59051623683497,-12.207869135189139,-12.634847810401414,-13.193704664425525,-11.157903257127318,-11.616227370106008,-12.200624100807868,-12.599098224606065,-13.220055448579497,-11.202739172517699,-11.634324949332193,-12.212949757801493,-12.744208200632473,-13.254069361578463,-10.623346335006586,-11.135275170921979,-11.480200705573495,-11.604898501483646,-11.847219673647212,S0033,calm,
-10.603303250007631,-11.070866305328266,-11.832127982113935,-12.313224721040168,-13.190323258578255,-10.616118734272996,-11.077927053956985,-11.858569479574486,-12.25869043159629,-13.222885469143147,-11.12536284940619,-11.59051623683497,-12.207869135189139,-12.634847810401414,-13.193704664425525,-11.157903257127318,-11.616227370106008,-12.200624100807868,-12.599098224606065,-13.220055448579497,-11.202739172517699,-11.634324949332193,-12.212949757801493,-12.744208200632473,-13.254069361578463,-10.623346335006586,-11.135275170921979,-11.480200705573495,-11.604898501483646,-11.847219673647212,S0033,relatively happy,
-10.603303250007631,-11.070866305328266,-11.832127982113935,-12.313224721040168,-13.190323258578255,-10.616118734272996,-11.077927053956985,-11.858569479574486,-12.25869043159629,-13.222885469143147,-11.12536284940619,-11.59051623683497,-12.207869135189139,-12.634847810401414,-13.193704664425525,-11.157903257127318,-11.616227370106008,-12.200624100807868,-12.599098224606065,-13.220055448579497,-11.202739172517699,-11.634324949332193,-12.212949757801493,-12.744208200632473,-13.254069361578463,-10.623346335006586,-11.135275170921979,-11.480200705573495,-11.604898501483646,-11.847219673647212,S0033,relatively happy,
-10.603303250007631,-11.070866305328266,-11.832127982113935,-12.313224721040168,-13.190323258578255,-10.616118734272996,-11.077927053956985,-11.858569479574486,-12.25869043159629,-13.222885469143147,-11.12536284940619,-11.59051623683497,-12.207869135189139,-12.634847810401414,-13.193704664425525,-11.157903257127318,-11.616227370106008,-12.200624100807868,-12.599098224606065,-13.220055448579497,-11.202739172517699,-11.634324949332193,-12.212949757801493,-12.744208200632473,-13.254069361578463,-10.623346335006586,-11.135275170921979,-11.480200705573495,-11.604898501483646,-11.847219673647212,S0033,relatively unhappy,
-10.603303250007631,-11.070866305328266,-11.832127982113935,-12.313224721040168,-13.190323258578255,-10.616118734272996,-11.077927053956985,-11.858569479574486,-12.25869043159629,-13.222885469143147,-11.12536284940619,-11.59051623683497,-12.207869135189139,-12.634847810401414,-13.193704664425525,-11.157903257127318,-11.616227370106008,-12.200624100807868,-12.599098224606065,-13.220055448579497,-11.202739172517699,-11.634324949332193,-12.212949757801493,-12.744208200632473,-13.254069361578463,-10.623346335006586,-11.135275170921979,-11.480200705573495,-11.604898501483646,-11.847219673647212,S0033,calm,
-10.92270243688116,-11.304203469526799,-11.477375870914795,-12.356745669763999,-13.054802124395803,-10.950565762122512,-11.32699970411961,-11.535876250993079,-12.339787794806629,-13.191744568007833,-11.192757013011589,-11.719557235163704,-11.72211685707074,-12.619373500219952,-13.100037975634132,-11.125785596376808,-11.734145988677813,-12.001308844366248,-12.716264091984852,-13.303880395278886,-11.461612876758108,-11.917612365015517,-11.890580990995078,-12.77479988987923,-13.241500123933381,-11.485694492306553,-11.855394690451037,-11.957169570183787,-12.695336454794365,-13.14781400237799,S0071,calm,
-10.92270243688116,-11.304203469526799,-11.477375870914795,-12.356745669763999,-13.054802124395803,-10.950565762122512,-11.32699970411961,-11.535876250993079,-12.339787794806629,-13.191744568007833,-11.192757013011589,-11.719557235163704,-11.72211685707074,-12.619373500219952,-13.100037975634132,-11.125785596376808,-11.734145988677813,-12.001308844366248,-12.716264091984852,-13.303880395278886,-11.461612876758108,-11.917612365015517,-11.890580990995078,-12.77479988987923,-13.241500123933381,-11.485694492306553,-11.855394690451037,-11.957169570183787,-12.695336454794365,-13.14781400237799,S0071,relatively happy,
-10.92270243688116,-11.304203469526799,-11.477375870914795,-12.356745669763999,-13.054802124395803,-10.950565762122512,-11.32699970411961,-11.535876250993079,-12.339787794806629,-13.191744568007833,-11.192757013011589,-11.719557235163704,-11.72211685707074,-12.619373500219952,-13.100037975634132,-11.125785596376808,-11.734145988677813,-12.001308844366248,-12.716264091984852,-13.303880395278886,-11.461612876758108,-11.917612365015517,-11.890580990995078,-12.77479988987923,-13.241500123933381,-11.485694492306553,-11.855394690451037,-11.957169570183787,-12.695336454794365,-13.14781400237799,S0071,extremely happy,
-10.92270243688116,-11.304203469526799,-11.477375870914795,-12.356745669763999,-13.054802124395803,-10.950565762122512,-11.32699970411961,-11.535876250993079,-12.339787794806629,-13.191744568007833,-11.192757013011589,-11.719557235163704,-11.72211685707074,-12.619373500219952,-13.100037975634132,-11.125785596376808,-11.734145988677813,-12.001308844366248,-12.716264091984852,-13.303880395278886,-11.461612876758108,-11.917612365015517,-11.890580990995078,-12.77479988987923,-13.241500123933381,-11.485694492306553,-11.855394690451037,-11.957169570183787,-12.695336454794365,-13.14781400237799,S0071,relatively happy,
-10.92270243688116,-11.304203469526799,-11.477375870914795,-12.356745669763999,-13.054802124395803,-10.950565762122512,-11.32699970411961,-11.535876250993079,-12.339787794806629,-13.191744568007833,-11.192757013011589,-11.719557235163704,-11.72211685707074,-12.619373500219952,-13.100037975634132,-11.125785596376808,-11.734145988677813,-12.001308844366248,-12.716264091984852,-13.303880395278886,-11.461612876758108,-11.917612365015517,-11.890580990995078,-12.77479988987923,-13.241500123933381,-11.485694492306553,-11.855394690451037,-11.957169570183787,-12.695336454794365,-13.14781400237799,S0071,relatively happy,
-10.92270243688116,-11.304203469526799,-11.477375870914795,-12.356745669763999,-13.054802124395803,-10.950565762122512,-11.32699970411961,-11.535876250993079,-12.339787794806629,-13.191744568007833,-11.192757013011589,-11.719557235163704,-11.72211685707074,-12.619373500219952,-13.100037975634132,-11.125785596376808,-11.734145988677813,-12.001308844366248,-12.716264091984852,-13.303880395278886,-11.461612876758108,-11.917612365015517,-11.890580990995078,-12.77479988987923,-13.241500123933381,-11.485694492306553,-11.855394690451037,-11.957169570183787,-12.695336454794365,-13.14781400237799,S0071,relatively unhappy,
-10.92270243688116,-11.304203469526799,-11.477375870914795,-12.356745669763999,-13.054802124395803,-10.950565762122512,-11.32699970411961,-11.535876250993079,-12.339787794806629,-13.191744568007833,-11.192757013011589,-11.719557235163704,-11.72211685707074,-12.619373500219952,-13.100037975634132,-11.125785596376808,-11.734145988677813,-12.001308844366248,-12.716264091984852,-13.303880395278886,-11.461612876758108,-11.917612365015517,-11.890580990995078,-12.77479988987923,-13.241500123933381,-11.485694492306553,-11.855394690451037,-11.957169570183787,-12.695336454794365,-13.14781400237799,S0071,calm,
-10.92270243688116,-11.304203469526799,-11.477375870914795,-12.356745669763999,-13.054802124395803,-10.950565762122512,-11.32699970411961,-11.535876250993079,-12.339787794806629,-13.191744568007833,-11.192757013011589,-11.719557235163704,-11.72211685707074,-12.619373500219952,-13.100037975634132,-11.125785596376808,-11.734145988677813,-12.001308844366248,-12.716264091984852,-13.303880395278886,-11.461612876758108,-11.917612365015517,-11.890580990995078,-12.77479988987923,-13.241500123933381,-11.485694492306553,-11.855394690451037,-11.957169570183787,-12.695336454794365,-13.14781400237799,S0071,calm,
-10.905563763110099,-11.318607427930013,-11.933236155727338,-12.507095950632639,-13.106564648285485,-10.879728170562029,-11.288739136549852,-11.906358649632782,-12.501423209267713,-13.200322585340974,-11.14855571340506,-11.624642115573767,-12.06398180601826,-12.607524760728484,-13.099908254148431,-11.191000570039233,-11.699045702289032,-12.149683998310282,-12.675313844956012,-13.222642867255624,-11.302329220489357,-11.747693937763962,-12.12344523883438,-12.724387816674671,-13.286861435714918,-11.319497778835492,-11.853627979684406,-12.23163172980341,-12.731568977054806,-13.222658540833502,S0053,relatively unhappy,
-10.905563763110099,-11.318607427930013,-11.933236155727338,-12.507095950632639,-13.106564648285485,-10.879728170562029,-11.288739136549852,-11.906358649632782,-12.501423209267713,-13.200322585340974,-11.14855571340506,-11.624642115573767,-12.06398180601826,-12.607524760728484,-13.099908254148431,-11.191000570039233,-11.699045702289032,-12.149683998310282,-12.675313844956012,-13.222642867255624,-11.302329220489357,-11.747693937763962,-12.12344523883438,-12.724387816674671,-13.286861435714918,-11.319497778835492,-11.853627979684406,-12.23163172980341,-12.731568977054806,-13.222658540833502,S0053,calm,
-10.905563763110099,-11.318607427930013,-11.933236155727338,-12.507095950632639,-13.106564648285485,-10.879728170562029,-11.288739136549852,-11.906358649632782,-12.501423209267713,-13.200322585340974,-11.14855571340506,-11.624642115573767,-12.06398180601826,-12.607524760728484,-13.099908254148431,-11.191000570039233,-11.699045702289032,-12.149683998310282,-12.675313844956012,-13.222642867255624,-11.302329220489357,-11.747693937763962,-12.12344523883438,-12.724387816674671,-13.286861435714918,-11.319497778835492,-11.853627979684406,-12.23163172980341,-12.731568977054806,-13.222658540833502,S0053,calm,
-10.905563763110099,-11.318607427930013,-11.933236155727338,-12.507095950632639,-13.106564648285485,-10.879728170562029,-11.288739136549852,-11.906358649632782,-12.501423209267713,-13.200322585340974,-11.14855571340506,-11.624642115573767,-12.06398180601826,-12.607524760728484,-13.099908254148431,-11.191000570039233,-11.699045702289032,-12.149683998310282,-12.675313844956012,-13.222642867255624,-11.302329220489357,-11.747693937763962,-12.12344523883438,-12.724387816674671,-13.286861435714918,-11.319497778835492,-11.853627979684406,-12.23163172980341,-12.731568977054806,-13.222658540833502,S0053,calm,
-10.905563763110099,-11.318607427930013,-11.933236155727338,-12.507095950632639,-13.106564648285485,-10.879728170562029,-11.288739136549852,-11.906358649632782,-12.501423209267713,-13.200322585340974,-11.14855571340506,-11.624642115573767,-12.06398180601826,-12.607524760728484,-13.099908254148431,-11.191000570039233,-11.699045702289032,-12.149683998310282,-12.675313844956012,-13.222642867255624,-11.302329220489357,-11.747693937763962,-12.12344523883438,-12.724387816674671,-13.286861435714918,-11.319497778835492,-11.853627979684406,-12.23163172980341,-12.731568977054806,-13.222658540833502,S0053,relatively happy,
-10.905563763110099,-11.318607427930013,-11.933236155727338,-12.507095950632639,-13.106564648285485,-10.879728170562029,-11.288739136549852,-11.906358649632782,-12.501423209267713,-13.200322585340974,-11.14855571340506,-11.624642115573767,-12.06398180601826,-12.607524760728484,-13.099908254148431,-11.191000570039233,-11.699045702289032,-12.149683998310282,-12.675313844956012,-13.222642867255624,-11.302329220489357,-11.747693937763962,-12.12344523883438,-12.724387816674671,-13.286861435714918,-11.319497778835492,-11.853627979684406,-12.23163172980341,-12.731568977054806,-13.222658540833502,S0053,calm,
-10.249138056952447,-10.912318617496275,-11.304745765790418,-11.763286998487462,-12.213533183200674,-10.158097483761619,-10.921154185699235,-11.318141057869168,-11.795760437013538,-12.227535502574248,-10.629883533264458,-11.47024463913428,-11.743079594962019,-12.114200826435741,-12.365774187621767,-10.522275679229386,-11.331082240509021,-11.664022169662811,-11.972566408775013,-12.216393373454796,-10.77808912718772,-11.548641113953073,-11.710639745752275,-12.11801235480373,-12.482218369960242,-10.621790110279752,-11.341280339405515,-11.652238731545088,-11.927485677803668,-12.125457920414965,S0072,extremely unhappy,
-10.249138056952447,-10.912318617496275,-11.304745765790418,-11.763286998487462,-12.213533183200674,-10.158097483761619,-10.921154185699235,-11.318141057869168,-11.795760437013538,-12.227535502574248,-10.629883533264458,-11.47024463913428,-11.743079594962019,-12.114200826435741,-12.365774187621767,-10.522275679229386,-11.331082240509021,-11.664022169662811,-11.972566408775013,-12.216393373454796,-10.77808912718772,-11.548641113953073,-11.710639745752275,-12.11801235480373,-12.482218369960242,-10.621790110279752,-11.341280339405515,-11.652238731545088,-11.927485677803668,-12.125457920414965,S0072,calm,
-10.249138056952447,-10.912318617496275,-11.304745765790418,-11.763286998487462,-12.213533183200674,-10.158097483761619,-10.921154185699235,-11.318141057869168,-11.795760437013538,-12.227535502574248,-10.629883533264458,-11.47024463913428,-11.743079594962019,-12.114200826435741,-12.365774187621767,-10.522275679229386,-11.331082240509021,-11.664022169662811,-11.972566408775013,-12.216393373454796,-10.77808912718772,-11.548641113953073,-11.710639745752275,-12.11801235480373,-12.482218369960242,-10.621790110279752,-11.341280339405515,-11.652238731545088,-11.927485677803668,-12.125457920414965,S0072,extremely unhappy,
